N,P,K,temperature,humidity,ph,rainfall,label
65.2826755949983,55.84638949400039,79.36140489690199,11.910629007737244,76.8757853368055,6.7876118548564355,435.081331707955,radish
105.87338700438208,56.207933221540955,92.27061176788465,6.858582728190472,70.38265622846582,7.381307986112481,478.26688454547946,spinach
94.95635388483508,69.78484297053542,113.41627525908339,16.54688204021534,71.92783155917752,6.613036640729241,524.4231197562997,spinach
94.16624381462515,69.51090187350508,102.91065229539365,19.032580679127342,72.38063501091379,7.328379990004362,686.5820404750802,spinach
99.8894749861121,69.20780034156886,112.30746193364958,19.765355769244685,64.5492301680288,7.2215313011337,410.81258618219914,spinach
92.24652554920333,42.6735693630833,119.66361718243866,7.089040738154287,62.431681647909905,6.714514885849634,689.9727239118677,spinach
85.34905058509817,61.047685881920984,108.71316098209098,19.87276700637199,66.41069505906745,6.769260577614976,570.3254660939801,spinach
116.43752316554222,69.02646248738932,115.77496641842848,12.260366027826972,79.77090748471653,6.635892958400586,535.478109653297,spinach
83.71354125751867,68.03285384316649,115.57263687949214,12.701676543924556,69.38007684017138,6.50614956028185,622.908960543168,spinach
92.35879858464054,68.08799755410195,92.5792947014763,15.773803209570783,66.22253662244167,6.529312535454687,418.9103631146122,spinach
93.21204592111306,55.99887322993947,83.59122505430967,12.27022525909214,63.96780082221172,6.607103942294042,508.7623355291311,spinach
86.4019452662012,61.229338447312685,82.36488124366491,9.26144257527533,73.0130927617998,7.480615995170349,685.7394367948496,spinach
89.9879509254287,61.488685268073496,88.00190771781158,13.0979919099379,61.15722812123185,7.30664716468013,456.81577008555297,spinach
112.85259850837056,64.05786195468511,85.25610473888224,18.192892611874715,69.06742531955325,7.065205573522726,550.0440585365438,spinach
101.61306968995478,57.575510484737656,82.01140191797275,11.29367901720666,65.89614477994868,6.804119968969928,486.6005474330507,spinach
86.57738571764513,57.05350121576781,117.3626273871393,8.577019268269028,72.59531269047316,7.3718051961036375,606.556171815369,spinach
105.62173855901591,47.980353813332336,117.70958901443962,7.444069626713204,66.89859945693318,6.731743416399253,574.7368027031757,spinach
118.15850724340365,49.22680750023784,90.97167121806748,19.372740438429638,67.68369571371838,6.795691912765524,569.6374389152109,spinach
100.89483506592185,51.96152313871182,91.84664006082163,19.121782180322413,72.36734161509584,7.12896650282078,439.56182303554846,spinach
94.91192305351521,59.363008565679415,110.83778145306896,9.039965853935865,61.6480479505444,7.318147707155876,640.0249431904698,spinach
92.74422824001066,57.64120521872827,96.70201126609334,5.448208904448879,78.43393948383712,7.2724487901110955,599.9538360647883,spinach
96.28978569701633,50.10977364520049,101.20922388430367,6.712658008958519,67.63405813865965,7.480060313199074,473.6650584724595,spinach
97.5457653634029,64.43186963747102,95.00867487665404,19.550841961901675,64.0472639622055,7.346146738761697,495.94739869610333,spinach
90.3766678461091,65.57316162193456,103.45831898182178,12.640423876826135,71.83455576358806,6.946996210168591,496.6621868927268,spinach
97.56240784506,46.371116749463816,98.20634188500087,7.1938513460839815,76.03575090932316,7.268336735615161,589.3928980901935,spinach
114.67390418091142,67.19406466100068,110.30651026527012,9.017791117473173,67.83395655183936,7.284703841930367,480.67656429456764,spinach
105.19327068870314,65.4042365602769,94.40734767045285,17.780623414563223,68.74326511071908,6.667334178784578,568.225619017593,spinach
96.47116307083232,53.54250997391245,81.07455910204293,11.256704578566076,64.3244130361195,6.665285664282842,585.8331287079887,spinach
82.92563183825243,55.05401872046279,82.52050597927905,19.050437132036386,75.35427575674574,7.382885416147124,543.4048083103783,spinach
96.10873199795145,60.283432785579734,111.1379792268402,17.24488446683482,61.343540576248635,7.258930408980098,505.9245074608724,spinach
94.84865421141933,52.879999230828695,95.53409247708936,5.995483153777403,61.85465770869869,6.662956065439636,581.4262560844095,spinach
104.87260503258311,50.54944169481837,83.27580846665685,8.81017815834327,72.06131002477969,7.049151629079137,674.520199561123,spinach
108.64385710460883,59.826001746033754,118.01615749212486,5.643102905578749,63.770665821667734,7.493867447678896,573.5836805094584,spinach
109.71880804907758,47.47998330314269,114.20875741911128,5.982128346544404,74.28219595839984,7.489975854727503,488.4684603761392,spinach
86.74146809512527,50.769225553064764,82.15893236460388,11.278536256380676,79.09063822203478,6.652091827101837,630.3808167635605,spinach
90.53292640558281,54.35627268403101,90.54152071870885,8.221967320480996,75.02800563984609,6.841311119338576,541.818269547604,spinach
90.03988260699609,41.476549208174525,100.24724803871759,7.588866185150838,77.66306703032636,6.590638342521224,518.1221534265012,spinach
98.85049971270465,55.87827519543215,83.27377274606229,7.180137739372089,78.46208220833897,6.915419612933633,513.5638892221355,spinach
118.79857943268885,43.00387406184779,103.1949621358723,6.620308418810682,71.96319990811358,7.2491625315200405,615.3322164759983,spinach
99.28212086627661,50.89055738541718,90.49330913197528,7.922166334094289,79.61630385488245,7.215241174583552,424.9150870435859,spinach
98.21918350532215,52.480576044255784,95.66483358084878,7.403710375424481,76.02533175889646,7.057105320055828,514.7397569828975,spinach
118.66783767328295,49.80161100697346,81.19823547632356,6.856145572844844,60.218720472986526,7.396793584282849,638.4249227647501,spinach
109.01761783068036,54.74819289863918,87.64960399631762,14.863658682011126,78.09768674348835,6.893503295657725,487.3406674136521,spinach
115.46384045289645,62.161179212316,114.78740672272932,6.664592130771254,66.29872992710854,6.638988510944551,657.6420728204009,spinach
109.8545822066578,61.3279691044101,95.56347542619092,11.906031131136764,62.579712022272766,7.096990512502949,484.20482679663127,spinach
99.43906269424477,64.06798376821853,85.51640459741357,15.543791097286094,74.16623665620284,6.8456432243600975,578.0281154040188,spinach
99.19929129271478,44.27179420346675,86.47700762203074,13.148905371981193,64.91861609404265,6.974945740344629,508.8907629743283,spinach
102.19100600004069,55.02207798790492,111.1973393493611,16.09825577128437,62.94038632278168,7.2812196844442765,422.83039917638894,spinach
97.70073593700296,45.32498234662662,114.67210099086144,19.48788726150145,76.03699860532087,7.338921665790302,624.7205574798895,spinach
99.00522847482279,50.16009178535026,103.82815979504362,13.101573720787004,67.03527641044508,6.885248474402934,403.49044281381015,spinach
114.8077697243138,48.10253503080028,105.93940414469155,13.609226824473552,64.39272319276535,6.817684785806752,639.0520250732221,spinach
114.60175197309107,58.86045585188435,100.70340085154851,6.189614389382302,62.156416981613894,7.083498152418024,656.0424507780149,spinach
112.0141160946285,47.428142563872285,80.03103494328569,11.175418295423585,64.67792482925731,6.60519975342916,580.4901181406227,spinach
94.66151518989918,53.81556004698652,113.46785083584804,6.786228461565081,66.32518876295525,6.9802360959535825,504.7471104189793,spinach
91.70530162790281,45.163509025450416,99.80699716126058,15.511411931404632,72.1030342425524,7.319418230870677,674.9277132748628,spinach
107.41200229478113,54.11579341825976,99.00358089532456,14.513050773235843,71.70000915775805,6.859592730960579,535.4372578734209,spinach
86.58963487303168,68.80429634112485,80.14068039583857,11.460186026424509,79.77368184864936,6.901937706676274,611.6463715974203,spinach
117.40246618573865,50.027391687013804,82.80996557635164,13.902215257272113,75.45832608547197,6.82908043532239,522.3124985622505,spinach
117.28958864963519,64.43054244062618,115.95273023937202,18.903626093291287,69.01580300390194,7.488579760628898,621.1168112356837,spinach
112.1820488055989,67.43973675678461,103.43418038453703,11.537305120663028,61.734533099290324,7.113376450205806,498.55482079871626,spinach
119.3642944423572,66.121612840043,108.87224373338908,18.810020566076073,75.52326630049203,7.034509286844412,556.4358457489282,spinach
83.61591868260601,54.86065773298951,95.76702243659753,14.745688252691659,71.98630517404546,7.205285497331343,574.0232183704356,spinach
116.40096832038694,43.62384117485361,85.33210299288176,6.578578735014604,78.31805282127445,7.146769220249384,595.6109397302642,spinach
80.8102114026431,49.748689742375916,93.92204184254523,15.280992113250358,69.20186972008295,7.428556819022491,422.46759058609837,spinach
101.62847697769845,58.88669059943106,81.7750385304332,17.65366763069511,61.166512378573806,7.340021658069054,584.6301880370664,spinach
80.1434048245327,64.80813461410655,108.8650188517365,7.792799576728635,79.29234011977995,7.235006257439345,502.9513822477908,spinach
83.06398881563307,59.085859601073864,99.00681355107179,14.310060335791528,68.46449976306342,6.666761794535639,505.6845329518091,spinach
104.55652900645052,54.36056934268892,110.71430266121295,10.603015795235383,72.48678365056972,6.6203087395761555,430.65224003921765,spinach
115.71248100907414,45.95639433262485,95.38635505881012,14.347850074732662,70.794699357444,7.161950036022038,479.0160365056359,spinach
101.34915226593981,58.3465335622584,93.7789906665952,10.561751885598964,77.63648015909051,6.9673425507479845,596.6989016985115,spinach
108.70059700833599,68.69511568589607,102.61340728085338,13.681094348849465,73.0278095596622,7.47319372765068,523.8056279622836,spinach
113.6148210937088,65.86854357484961,86.13395375116605,5.071679894087337,68.14061219588419,7.214173210256436,695.4445446485761,spinach
119.37744002165286,53.77593795920309,91.98439429010222,14.79566836701765,71.43073538124482,7.354353253289385,553.9267699872012,spinach
99.62270614678306,53.29399084534903,113.03856179297463,18.370191804185502,70.93840505443376,6.675577024044523,562.1516780334805,spinach
86.14622037398726,48.402910068539356,93.23870815882361,16.46707531907402,63.87112990121915,7.322602401313167,511.2400157293896,spinach
103.78228811127023,57.1532115863036,81.62069206332508,14.708447930853897,74.2801327243827,6.919194412627208,631.2661628782824,spinach
115.17784719849803,69.9184503292131,86.48370876766138,11.627423924958245,76.10219966222999,7.025931923062176,411.705120871676,spinach
90.71111702835695,59.285058090034006,87.01968576632011,15.184117057326365,75.87436817900283,6.966158547843337,594.6650971714494,spinach
95.15646048824031,50.21008710342569,85.40162998756698,11.880743350589189,74.3216905210432,7.286826511084681,637.5257214277482,spinach
113.85065960500192,43.35632900274323,81.37167115657009,13.999510384173982,63.20756385298597,7.4453672438921785,687.9774336925041,spinach
102.97216471579719,69.80756280103701,90.90766889861266,13.319136414355794,61.317349330529744,7.2156220459341185,549.7952915664721,spinach
92.16803184627246,52.733492181539035,112.41760974155224,18.729891900110296,62.87751099829097,6.7063204011363675,562.0842142154322,spinach
101.62507527278984,56.87332419825679,106.31171643157067,6.256369800839985,75.74871195899439,6.7398719775038085,691.5435001544549,spinach
98.34045163908627,67.15723955613808,82.27536505503731,6.4196361697325,74.42159686738795,7.326865680257311,430.65326168584556,spinach
114.7997886850479,49.0930873701373,85.68506993548382,11.977378081823872,67.98407849398158,7.0376542699396305,497.1118651778189,spinach
102.33092107010123,40.48128074866419,113.4221599765767,6.24466925466951,64.06609061213963,7.342922008465721,521.6121039797408,spinach
103.66425541891614,44.14150053352145,89.74041190800014,12.636066204658178,61.81805899754335,6.885998590831813,438.62627527828647,spinach
98.56832543146055,47.86089128924647,108.78989524929824,10.99767625141616,68.83497895641067,6.7241300228145215,602.7525136977051,spinach
111.58925374447998,55.43739331443827,80.64443620752213,15.496128557767445,68.81262509414375,7.300723054483422,648.4587099099575,spinach
80.25013483802474,40.79296232271402,93.5176546695154,7.155884448161225,77.90859511010322,6.863822010670869,511.9699353794816,spinach
107.32247324977752,57.76378845639984,83.36108796753307,10.923724001545917,65.18396165742205,6.923290322388927,571.902729298769,spinach
104.71970206903372,55.03877211383827,94.16934202179796,10.417041946773649,77.28755622917326,7.444675395095569,692.4331439103307,spinach
114.44039929676848,49.77322317056897,99.04988634152545,11.538021094578639,79.08705128078526,7.44329734218061,540.613095604093,spinach
111.00117048694412,63.43823888865508,109.28258387741647,19.57720210617296,70.18967370248517,7.240266735441107,519.475925108274,spinach
114.10741861860978,43.51233590079205,80.9589982070832,9.742831849082274,77.14890910815757,6.861996184776022,469.16466206689984,spinach
90.99494106422772,63.39592873517908,81.3509272659206,7.551916691598377,78.14524556082625,6.912441513777546,588.7053286520933,spinach
99.10622407621311,58.58023651669751,97.18915693249683,17.94591649904615,72.76864279536952,7.004366715657993,600.052023985541,spinach
103.33928706138283,55.27684447307291,106.92526193378471,10.077943986874013,76.04075252143582,7.383056469257848,524.0674834214457,spinach
86.31664095663271,67.13098782223615,83.23452568141111,6.2483274877894495,67.24108133927037,6.990402261408781,588.01623924811,spinach
82.47653787749657,50.892570393625014,85.17275554237789,18.149021885507576,64.96684209524845,6.854044244711232,422.4678487620152,spinach
94.73077297210641,42.50802632853788,119.22608954230088,12.676845487418277,75.39164287710435,7.255490609385942,658.3265475748337,spinach
144.12239660699137,69.47947510899412,106.58627077769057,26.85273383847062,53.44071672778977,7.493325377532763,636.5483275532137,cotton
108.9438572018957,43.15826187266408,117.73872976915754,27.07969251563159,40.51235065912701,7.005809434008893,611.4197519402493,cotton
133.63549579573754,45.647025834107914,108.27585638674555,22.73400084431423,50.002259562429494,6.629009403342022,835.864393211893,cotton
128.26868867736022,57.93563501033891,88.31804152795604,29.09485476475416,42.07106782032551,7.655742832418563,779.6823595419153,cotton
132.76984991017645,56.04883746938852,91.83113456083005,28.949701681350135,57.675329633474284,6.743870109640556,737.8847110779432,cotton
147.66714973479208,58.011234088756055,82.60625130486709,27.678012358929937,55.16926425677533,7.9234057773658275,799.875693584889,cotton
105.85591899627622,44.1493599653697,106.01263099151211,23.164080413751826,52.827775634424675,7.743227770976452,679.5559136759979,cotton
111.22944911867577,66.75796676714063,103.21866879345566,26.473986698363337,57.405637783696136,6.998691661756261,716.4148644280668,cotton
132.33202751051394,64.43707044344075,111.226989798077,26.894631510112095,58.03078196997568,6.4633722495749835,840.4050875692943,cotton
120.39300984908249,51.00646242636252,118.81665230816301,26.730478701498352,48.12211506567415,7.873542236685191,731.7956549314005,cotton
125.42392733613102,41.265270308427326,110.12698586577207,21.460969782167613,51.13813042346257,6.492280393408288,890.9940571001792,cotton
124.88984738333146,61.63213710478979,111.87919921191349,25.81568110680615,52.476234287907886,6.764232270994735,721.9734222708043,cotton
148.67267970046842,63.870975770672416,101.43212023745124,26.022630433838316,47.37785716719736,6.734009410334785,713.1487813627883,cotton
141.91139383726207,54.820615961006176,98.86729317661198,21.240611290382493,47.38645427601857,7.514513433129026,665.8929444841834,cotton
109.4163292898519,51.83396911003023,97.20823112515566,25.777303278913863,43.51408286534017,6.412535473826155,914.357392597786,cotton
142.39496974656896,66.00606993039283,85.5780866289422,22.99573199335087,57.119918899882094,7.477832714302599,678.47038497311,cotton
116.5923162019115,64.11451987810491,117.74500200006935,29.186653562002384,50.06424995066211,7.2505642734814035,928.7193939729817,cotton
138.4907052020108,54.625499977273805,88.49872065828298,21.98535237191328,40.73481290597559,7.742089963851526,905.252699622438,cotton
139.52433557708585,57.92706533603333,87.50871755114576,24.161181588988214,44.18813008491945,7.084816055584384,866.4785129211833,cotton
106.9777567454214,66.66004385101459,109.82509233648818,24.727538625542078,43.757284420386064,6.37119336241266,789.1297017898802,cotton
127.20479941597397,60.026142618076044,108.98759526950894,21.97286084330653,46.32437520508532,6.622300344546626,964.9856462182885,cotton
116.19003740491463,49.052155415770955,85.05221581013475,29.840331067939065,53.36660465894856,7.254760157680307,938.8861538757324,cotton
141.3632670597303,49.96513371019037,101.16314331838034,29.25898532261599,50.60788345179067,7.695042391098782,852.1885103234022,cotton
147.81596712188335,43.97014416780174,101.86502870050515,25.97791946937272,43.38473545621257,6.7664423065174715,697.1266435307929,cotton
141.5675514606737,62.600032867154525,92.25413183154127,25.117657463681148,43.248721006358664,7.088091235406874,867.9201146179994,cotton
134.63508650812452,53.69529919216351,98.93285028614117,28.179401643215794,55.4971400338206,7.199491010978227,803.7970463692758,cotton
144.59108469569986,45.76992571244344,92.53127080685911,23.12308456011813,43.89750893433612,7.015033752544396,744.4925074884449,cotton
123.91803308022489,52.34805594400963,116.61956888335291,28.48498660356236,52.477604571434654,7.715470113167163,709.8133281460424,cotton
127.53071289684291,62.85393110677617,95.73464062838164,25.247503238349744,42.64641340237361,6.710632155548083,930.8187323892828,cotton
147.74781312665877,66.46026054120088,95.14357465723303,29.590235982987238,49.510598100242305,6.0661818356330075,772.6513966804213,cotton
115.86960707821808,41.15328296563463,83.71640492691779,28.477412765130484,58.63396257037214,6.677753685818515,998.7748012746572,cotton
132.98555973282743,46.1839718247496,89.1902469905032,27.86329356568664,47.097744208356936,6.547342966064681,705.7019077596989,cotton
147.05904913598863,55.52032098698358,112.84302628882057,23.904653453875003,57.77471255015544,6.531738748798271,868.6413047933856,cotton
120.26673292069518,68.19497160609086,105.44615356516948,22.697322251453926,58.65694877466777,7.695035426950407,898.5005574521688,cotton
114.30995149296508,51.488961906812065,117.71443171163475,26.80660093756154,57.77730264966584,6.647712864931964,815.1169886646286,cotton
113.25810310460835,66.25085570762676,116.33586672446324,22.881303493349,57.66989383731945,7.39307916261709,852.3848981079708,cotton
147.48890026926313,45.726366807607356,106.3908232497443,25.62148816281333,59.366427894462255,6.070039414374929,609.605201145894,cotton
136.3743416496707,41.3862207851585,115.97954351997919,21.966069979980347,52.03841074501429,7.62450586938604,630.9303726555074,cotton
104.9797236266257,63.6180439486322,94.62809061764014,29.879494562864178,40.419903919920955,7.317785838048114,678.2298747902266,cotton
109.6090496471379,62.85379011559382,91.81211949223167,27.560072401231807,52.3757759296592,7.7442216948918325,815.178357071665,cotton
139.8961872849922,51.276773350916756,113.3542687270089,25.40046433791077,50.555853585745986,7.980821196164358,772.8087058964247,cotton
141.60347901608748,57.46655954567614,83.76033770344985,21.41018246910373,50.40024477317963,6.32788613420255,766.2087813176358,cotton
105.10454918130071,63.31839809511057,107.99494581731892,23.40645773958882,41.33774411760626,7.254860111280335,846.190802909277,cotton
134.19120015940422,67.7666674752609,112.7474228097581,21.163697276842093,48.79351920814712,7.06045227470317,708.7598128775929,cotton
122.64954919730462,43.17447504966515,82.5393597939226,21.210431303505874,51.648759415748486,6.176234026177651,639.8770746111295,cotton
144.85087325608893,42.72759005165468,113.39755267360816,27.823141872049067,55.75933984221723,7.824477961363089,631.6877810393426,cotton
111.0024794632238,52.02413590900195,86.06002920255331,24.77823496561181,48.39379158178971,6.393815245860086,712.4854000546945,cotton
134.89478594372434,41.52693086221325,81.67896758842389,24.26952479081144,53.3920413726117,6.506817416464849,993.1940030865801,cotton
132.87799393754813,64.63624648032213,93.54330644064679,27.461056253157146,54.66845899234228,6.786724189432214,628.0098988542153,cotton
117.31026206315427,42.52501902220952,115.09585108858147,24.865932379155797,47.586682209147355,7.786044276993954,923.4620406191391,cotton
106.24188759333825,64.49828066378362,85.41045189217766,22.693443008552848,46.214397486895756,6.528189340200072,679.4963538525751,cotton
115.60229800340653,56.4009265270014,82.92240940198563,22.86059321671282,42.9419167686118,7.146722802360039,766.4405140332588,cotton
100.26439133540596,59.2834583376723,116.48922340417556,21.40066198435479,51.11419950687957,7.85656524853116,760.9357364700153,cotton
117.21520928691928,66.46727083018764,102.6868999874742,25.08590616129488,40.80145208940048,7.653761458461551,652.6330669291406,cotton
127.80643954183145,64.96509795554385,118.52142020525889,28.281549620993363,40.31842037250656,6.109967690665506,991.2705817343308,cotton
131.93389691347636,47.6015127373672,87.02834776188676,24.079963782727354,59.92033886446592,6.734616527428104,998.8052854266132,cotton
145.58554964597073,65.9951462014734,86.84827328143805,27.217500030685304,48.401608066571924,7.85813879215823,923.9225002618924,cotton
103.34529357697951,61.03441984818888,85.11805138352787,24.092094755421567,46.91117759443363,6.8660338696296455,916.0201640599519,cotton
115.37203678630459,50.30395809294404,100.13679658487868,24.84330507094794,49.88004301918276,7.79216016990715,831.2821692689467,cotton
135.49999196919782,40.138305774984396,80.3468757758488,24.88713637590708,58.65703406105942,6.735768689449885,985.6789891966484,cotton
128.26001444148832,65.5793301477531,98.79883568190905,22.621972794484797,47.242525416387245,6.148120703525959,746.2563534930409,cotton
142.39543495592534,66.4394567244562,113.35287652587422,21.22067853568965,59.29836461279625,7.673476817261173,774.4715758336987,cotton
128.48625534309238,48.70011420921492,102.39309274412913,22.43517269122251,45.84354141475417,6.771863872689844,897.8559455616671,cotton
127.35383893172482,53.12149664782426,115.37937721722615,25.769849400701066,52.83162566271295,7.593778434658142,664.4752709063806,cotton
121.91880414168831,44.145452346881456,115.17238573493115,23.20154116628589,55.517148250528805,7.583345612099679,636.6766429747877,cotton
139.37753138362152,44.219982799449234,98.18971562769094,22.175794019731892,59.404456380207066,7.258291069383608,764.9206393396078,cotton
103.5449060920311,42.88004248638835,82.29611595288807,21.09723620646268,53.758141947804475,7.633622119714672,755.1285569987427,cotton
142.09920289208486,51.248080498356956,104.88590125958513,24.999695717163434,53.07402237078267,6.855137689343396,824.265678929153,cotton
137.57581237869343,69.87918364781811,85.73014962203852,25.583979501435973,48.1370140630908,6.529549767543647,753.9661872081107,cotton
107.95201284927437,60.75593130461435,87.06710158539643,25.028104372435223,48.04402777935401,6.297748228218149,630.7359326219486,cotton
140.59144817180163,46.613301352696105,103.05944537597264,28.84755384504365,50.249162065258105,6.156095215919247,683.8944345231041,cotton
137.0534098813779,59.352110895359715,104.02998363783415,22.71316112774363,41.265670007568204,6.280576214752286,953.1687990431116,cotton
106.82730602820237,43.253353207269534,111.50564390125854,26.038779609384193,40.20941617185854,6.366466956565262,983.726619737887,cotton
112.23976607991766,60.36338930278784,84.79880904876484,21.730760400417132,56.89808985321487,6.1331814821736925,757.4918510084717,cotton
106.95592898147811,68.27141676204012,87.66773252861759,21.334217384122173,50.6678291787631,7.362726001102263,768.1006200581153,cotton
145.91210471467738,56.8887838636829,113.18643266084769,25.001037791330248,51.34429744538875,7.205606255324708,922.7272029511906,cotton
103.44654772117622,46.51291648305298,111.03340999045791,24.09645495687213,49.69855643088124,6.378370480666252,825.7585543738497,cotton
135.81436788314957,43.218702585490334,97.23216417528918,26.525674794473744,54.2645464864324,6.351856894495674,822.3027896539587,cotton
113.7390854525427,47.4735603968138,109.73798734741146,21.85283291385242,40.13285246773016,6.266157719216404,823.0425867362179,cotton
128.0171282100805,54.38060710817453,119.20541068809186,29.57027897556334,49.44521315642302,7.474964938554107,968.2614789945271,cotton
105.39566758858783,44.83575018900369,97.02990322442555,21.565749265967867,47.34963955569252,7.532122015457556,634.6869273898243,cotton
146.49302504773243,45.290628841807546,103.07690338537051,26.409625336500486,47.27311104469886,6.196783588027401,974.8053529736844,cotton
111.3061062127201,68.79697055959764,119.00623465684903,22.054163085759424,41.75020472240568,6.987924844393772,619.341056203806,cotton
118.45902768498146,47.23837763908534,89.05800298438174,29.431187126795333,48.1864160183746,7.389053780970813,834.2988785287721,cotton
144.81666559032118,61.55487056430937,88.32182045571506,24.824839615498448,55.756320882383775,7.536672585523601,897.6438309158564,cotton
129.77052012029353,67.36744791870714,110.59561293718649,22.658899942146462,56.47422149128332,6.257948160694636,715.4029567713387,cotton
138.86975878614834,67.30976759054504,81.2206662267381,28.80705426840072,51.989873883437696,7.4866225686097785,789.268100667456,cotton
144.66602394943422,54.80722846101987,96.08089104435714,27.62449824354326,56.138424121560405,6.212692751870661,915.7053581883163,cotton
146.87906402947021,53.739253307461595,107.96785622314796,28.251218229694043,50.402926549144595,6.8511754435567145,951.122398509542,cotton
148.31797076269982,44.95196025824242,98.8657914139839,22.241922943712417,47.195729863493,6.303280901822191,600.4939955088694,cotton
133.31210128325006,55.67545092107305,116.7171698012044,29.015266799547835,57.77552507829435,6.447121492060969,679.8864258818944,cotton
140.29463573329528,41.63064678591357,91.78644755975273,29.798830275690158,48.86159887582017,7.067623288587753,823.3483325768119,cotton
137.33756586469747,52.8477433157783,89.38645913865338,26.474906240217386,45.473875467089975,6.458795875213987,700.0157838620321,cotton
136.62828814999068,64.44121320068476,106.26348415024931,26.824978908560244,50.641933233505256,6.374099718900488,731.7087657960778,cotton
121.58249588029094,44.548913344797015,93.2558663214742,23.653542449946602,40.6521035497368,6.979551860702999,837.5188641415764,cotton
138.96074436133705,57.51690926036808,119.1349717936225,21.889976812577892,50.87254368098924,6.932638622300764,684.7035194541306,cotton
122.6350585974474,57.87947935456405,108.58691091481239,27.916134891350538,51.146431871705104,6.134204759833672,707.8154063100808,cotton
102.85044385191088,43.51578126761014,106.41430826171887,24.771747655853936,45.27119008603007,6.088155126863244,831.1985140117683,cotton
145.375974740257,54.03853039192591,99.93333389343428,27.593941607641916,41.315045729329015,6.054402856432087,685.3901637193918,cotton
108.01215441418458,55.90159953515365,97.31847817922252,21.543721984275972,54.85294946169428,6.188063574434163,751.8689980928327,cotton
174.94842888924853,98.0580179701084,97.24003527007501,24.241267963734952,76.09903645289495,7.408810456832595,1467.5436850930714,sugarcane
191.60366697577723,82.64222137180408,112.27154124315189,27.54888331362429,65.75251971656239,7.7500318061333715,1432.922166425389,sugarcane
137.59389910188222,90.6732115748299,85.11532039738418,28.14603708862378,77.08294777988769,6.369486233188012,1230.4588326722103,sugarcane
163.6608273605698,60.74576154862594,91.87748553411622,28.1049245129802,61.70642424330526,6.847281820282797,1485.731107384985,sugarcane
167.8210607605423,65.53032071100719,133.51920633435734,23.06429223975264,65.51570928883774,6.0758909352900385,1503.2296965389112,sugarcane
122.14857781486484,71.34905556559389,135.04132392655504,28.523221219956774,66.15647524348313,6.035829263111263,1286.1646437321212,sugarcane
162.55415237391736,66.42879895540841,94.8544177856527,24.680992545521693,76.06619565881434,7.819590675470803,1274.6143408794253,sugarcane
197.81895255618167,73.24157049969637,134.04442068963635,23.445017188917372,71.56623261846872,7.173992403279349,1298.7006726252557,sugarcane
188.53827759946523,95.78122727677959,124.66525001525244,22.698505772816123,62.1577035302102,7.478476350613537,1567.2485898629584,sugarcane
124.18280858373818,78.70214766483339,124.4995205620898,20.888394262893524,70.3615768558108,6.299630928137125,1329.3600457355024,sugarcane
163.8845063983274,73.77033989207891,99.83810525356114,29.911633857260696,60.22875680604484,7.255646418328377,1327.444181828544,sugarcane
158.36758823834305,72.23167951270929,136.69900573675403,25.902829021581553,66.76125732896733,6.853898330198785,1568.5801553332258,sugarcane
183.38427037909088,94.1374492167881,114.80452693088782,23.531519477290086,66.94008003529564,7.342005260876938,1582.873732524293,sugarcane
157.6819691872053,90.68295200299225,102.06859242529548,28.23757056081764,75.16990077543365,7.564699629934276,1426.3563500879939,sugarcane
149.23813015446362,70.7598985237868,106.98866952438232,25.002853704615823,60.23295595024333,6.5544069040507775,1549.742255361703,sugarcane
129.03512465427139,64.94672893839999,125.80719652770661,28.625646642961925,66.9122191460622,6.618715377580635,1511.6051430244866,sugarcane
130.40073105728612,69.76624975216244,104.32212999104038,25.13620120131619,67.550280905971,7.405437658035012,1232.9730949508073,sugarcane
128.63860945751173,77.6161886059587,118.17134474720814,26.457298864628825,76.61481135258039,7.706664742195788,1232.5540912877864,sugarcane
161.54264095900854,75.29188547028157,113.52722330954728,23.038924876732228,75.16763538132622,7.908391365841645,1521.748191533493,sugarcane
157.71783037817102,76.86344724672983,108.18411933113754,22.329971198803655,74.08903836760763,7.74205677752472,1520.2180641777575,sugarcane
177.58850197346334,93.93273420384273,116.46286721934943,24.0992037347952,65.93136314584916,7.2318991809937945,1431.0066018966172,sugarcane
173.44282698964577,61.63402584279691,94.21660395677031,28.98473370085475,64.25205518671943,6.227368244449045,1572.8504730062102,sugarcane
146.55357864033923,67.5085744409562,107.51623538839144,21.04827946222991,78.96007067851862,6.081008733041887,1545.0299373938774,sugarcane
176.5036862190268,66.01152614085167,127.59162824474203,26.08379019282672,70.21862482372363,6.954565090046209,1595.5709978560544,sugarcane
164.68102353007214,68.02900482514845,132.7328688702633,28.28664490277879,65.17835152726464,6.20063120765838,1323.8587465259982,sugarcane
125.00937414996746,88.5911440399728,131.10801372923032,26.784297780389664,61.84751200215422,7.967500460056788,1590.506456459555,sugarcane
191.78109863084677,97.86164657995934,121.9182597255077,28.378105541762167,65.57375797813432,7.7622670905679,1385.7680415215566,sugarcane
140.82282467595795,63.199266937512235,126.28465586449215,23.247862509037976,78.47989457659114,7.901990828627165,1335.904037278839,sugarcane
166.37215528894677,91.21606016502297,128.3488493811118,29.898792773891508,73.72907782376913,7.035079455743494,1247.4916416847964,sugarcane
170.61070010296746,79.57737110975253,94.7567924681828,28.67405632389068,78.02564343503963,6.615913157052668,1522.4492829001956,sugarcane
